X,Y
7.66532929693,9.54150875448
8.12567458291,9.66693621736
6.92589694258,6.94233649684
7.79414707046,7.94700210115
7.25424822541,6.40921145321
7.93811359287,6.40922625719
7.60857407922,9.36972299811
7.7795154048,8.52489075063
7.0327718283,8.23542976126
8.01612450545,7.68134838862
6.94478970363,8.20868133399
7.80874509269,9.17445281723
7.8769768604,8.79411503196
7.30344124372,6.60207275832
8.11925925954,6.00677314062
7.21636882269,6.80275592321
6.91665697128,5.79444063888
7.31069078679,8.06590234317
7.74675206579,6.81840129064
7.95304195402,5.85686112085
7.25669363414,7.77182140892
7.58874120192,7.52741907097
7.30058800935,9.15352850678
8.23840700556,6.72830775402
8.09987155256,10.1043201852
6.96460746161,10.2551962257
7.12902363856,9.64904014555
8.15217436531,7.29531538983
7.79831764032,5.93143090844
7.86950556444,10.5903358365
7.36476183707,7.9683522793
8.01774402036,7.32776172333
7.00774229387,9.36627675894
6.93570234115,8.53023409032
7.88310259593,9.4961686698
7.58076253407,6.9756710609
6.92530269428,8.97810309295
7.32490494672,10.5442220494
7.54364511564,7.33385284435
6.90860158261,10.2543893911
7.16153719691,10.2392062679
7.94352553105,10.5241504863
7.07948000622,8.35745069551
8.20989670807,8.53479318156
8.12347299514,5.88235530612
7.05758524433,6.70608115375
7.27715566412,9.40993548454
7.19142387672,9.35387437647
7.75134557418,6.58256617912
7.66436263017,6.85278283561
7.4926111108,6.86380933847
7.77843557701,8.29987945764
7.92221349107,9.04096460551
8.03826364664,6.43015870132
7.54890629769,7.76375954677
7.00747680676,5.71952311989
7.56164292317,7.63652125217
7.94871898481,7.88023353428
7.93797937297,10.2196804632
7.31811701705,5.99667348002
7.19541954078,7.66984592269
7.46423387528,6.93632895976
7.34571475211,7.14068322104
7.55831302106,6.50736871912
7.49393491149,10.6205052693
8.06021152499,7.72826662334
7.6679006354,6.74183399899
7.58535567422,8.1013820083
7.92503038592,10.3031404792
7.45898450329,7.29351784376
7.97339531136,6.19492134604
7.66161683929,9.81673104771
7.78389597311,9.79053101712
7.2503647727,10.0898486812
6.92990222769,9.9952532347
7.32274688179,9.05710923752
8.03277992501,9.65332126479
7.18318751681,8.78123509333
7.10366726814,9.39412913291
8.16789602982,9.13030146685
7.99703671033,9.30807057668
8.07567802331,7.22845779301
7.04714425451,9.50932185028
8.03780861263,10.5301005481
7.84259781355,7.60229413903
7.82347050579,6.11579055637
7.71135451633,9.24093378685
7.69816161587,8.73551274893
7.00411781943,8.29217539626
7.28335879704,8.1541802867
7.09754334659,5.8590314142
7.87872216495,8.19509613902
7.09698023411,10.2124998501
8.18055936594,9.93267063505
7.422476528,9.91419838365
8.05795086397,8.55066664438
7.00904107597,6.90206849762
7.84249866665,6.37055405768
8.02821011774,10.1721374766
7.13109856422,8.59715838347
7.25154107453,7.36337839833
7.57546234757,7.87739400258
7.78461796869,7.35608259539
7.66786885692,6.64128363963
7.54281886479,9.07604075528
8.09037181576,7.98239122548
7.14208975014,7.07388060724
7.5011162535,8.61061737923
7.31011393504,9.64438821993
8.1807236015,9.22254879722
7.88236128869,10.1656746928
7.36380560032,9.43833749446
7.01848710658,8.61665214728
7.41559317129,7.8611642841
7.00642288946,7.14212758411
6.94307488516,7.29839995847
7.79287088217,8.71490301098
