X,Y
7.03739807779,11.021043279
7.49860530956,11.1459721408
6.29651931891,8.42341216276
7.16585558942,9.42762287718
6.62497931609,7.89024489128
7.30905449002,7.8900811406
6.98041030708,10.8494099922
7.15082814871,10.0047547266
6.40341327996,9.71520788572
7.38803464442,9.16185082989
6.31540286041,9.68851456183
7.18132776001,10.6543766448
7.24929398727,10.2740697426
6.67419917525,8.08311416495
7.49014820197,7.48770695534
6.58706655054,8.2837949379
6.28727304945,7.27549543832
6.68161637393,9.54588564448
7.117857688,8.29930262105
7.32393813714,7.33787344581
6.62794693705,9.25235045706
6.96014989258,9.0082103414
6.67245953782,10.6330007937
7.60955931157,8.2089407071
7.47293127536,11.5828870906
6.3347685344,11.7229797613
6.50051464053,11.1264057676
7.52375813682,8.77588904685
7.16919626336,7.41236947729
7.24016296159,12.0680943093
6.73650374982,9.44878619954
7.3892459038,8.80850621166
6.37564032223,10.8409481635
6.30631964747,10.0091252527
7.25452368698,10.9765731312
6.95191767115,8.45663356523
6.29608548857,10.4563040428
6.69655827997,12.0208990143
6.91507081868,8.81470937015
6.27921132929,11.7300996784
6.53426247442,11.7152976395
7.31540744453,12.0021233781
6.45093055864,9.83726056744
7.5816930954,10.0152601505
7.49434339178,7.36333983015
6.42828758703,8.18713977421
6.64898776487,10.8888904723
6.56320636834,10.8329221879
7.12234372647,8.06347102256
7.03539202797,8.33353659176
6.86353045661,8.34473265393
7.14973118632,9.78012008223
7.29472698471,10.521169373
7.40920765463,7.91107703849
6.92046174762,9.24449603665
6.37811270263,7.20055924543
6.93294902575,9.117286196
7.32045030016,9.36064097107
7.31012384899,11.6972522668
6.68880555792,7.47768641208
6.56666454204,9.15036814449
6.83537237654,8.41734497521
6.7169917014,8.62144046477
6.92918200284,7.98835202406
6.86556562689,12.0973597164
7.4320387819,9.20885765352
7.03892026483,8.22276604798
6.95704312662,9.58168842581
7.29739604334,11.7807443414
6.82960706282,8.77382253638
7.34424310211,7.6758865781
7.03421933563,11.2955290138
7.15618580077,11.2691921844
6.62465250585,11.5672819322
6.30032558119,11.4728920141
6.69404543546,10.5361681831
7.40526048922,11.1319382593
6.55469544409,10.2610934909
6.47454550716,10.8711678582
7.54036475364,10.6107114662
7.36934126218,10.7882935722
7.44711912467,8.70916772226
6.41735068876,10.9852735054
7.410848172,12.0073463917
7.21420169762,9.08340282755
7.1942796604,7.59673199438
7.08351294233,10.7208218903
7.07060559285,10.21565141
6.37475449317,9.77195900595
6.65435723952,9.63418318136
6.46818842483,7.34006253593
7.2504298142,9.67557233738
6.46943414913,11.6871230362
7.55322891038,11.4116607186
6.79400260245,11.3920776882
7.42946257085,10.0311548292
6.38016827228,8.38250721881
7.21332643987,7.85147355683
7.40039209814,11.6497759423
6.50180791457,10.0772913665
6.62261134039,8.84402099422
6.94739563825,9.35801766221
7.15608689335,8.83697132192
7.03887337323,8.12220949323
6.91432351044,10.5531169529
7.46214073979,9.46330756141
6.51273399974,8.55456535873
6.87229208546,10.0906723511
6.68098911347,11.1229032404
7.55311708727,10.7029690083
7.25462707672,11.6433101872
6.7354720974,10.9177469196
6.38897557137,10.0956220193
6.7870594714,9.34144041746
6.37701107701,8.62317070449
6.31369697486,8.77910871999
7.16546053499,10.1954457777
6.71024152622,11.4272144021
6.86865720589,7.51491228406
6.53371114977,10.1702767396
6.63280811248,7.79123820235
7.12523386875,11.7492523146
6.28080735571,7.62551884592
6.53718370312,8.78059888682
7.44158979041,9.69973767657
7.30144835048,9.12327471813
6.53619201087,7.50708743407
6.45461436335,10.1647010868
7.53193196163,8.93157387862
7.09472161918,11.6288121333
6.56219321415,7.29498302298
6.91377009951,7.59903241908
6.34286500821,8.92299814873
6.8584017906,9.63350969445
6.67721485797,9.93788759188
7.03005160719,7.61084190271
7.34497285818,9.23951758598
7.08936350421,10.1084028461
6.82152856484,7.97351362508
6.70396980555,7.70807579874
6.73469120568,12.1468216375
6.55703915753,10.398876272
6.64001737611,10.8314563742
7.04645353472,8.9811583548
7.24461317117,11.9887519507
7.21148317454,8.32044054
7.48256959317,8.84863644929
7.35726488304,10.916249755
6.96902860367,11.8125047772
6.96586924681,11.3909154528
7.16501912298,7.50749068726
6.74716748717,10.1868504007
7.42858471424,7.7307024267
6.97021583412,10.6998495309
7.38564921022,8.11114673987
6.37070205285,9.5873873553
6.69630806739,11.6470179294
6.90904025174,10.7630972581
7.02026010219,10.6292299268
6.9157248446,10.3604650868
6.74016975984,10.6000063925
6.55944901443,9.82620564646
6.41072286049,11.186300356
6.45145280494,8.35421695532
6.27509226832,7.44876217405
6.29898379173,9.20433787951
6.8838558484,8.58175099662
6.47646467224,10.4227364107
7.15688263533,9.69138750722
6.85091849239,9.02535338019
6.55071484456,10.4760059775
6.86864712565,10.8772137297
7.37236695134,11.9349522257
7.35861343372,8.24017592419
7.19936231639,11.5621394128
7.35137935557,10.184217209
6.40452232324,9.36931969176
6.51022421988,10.3392731372
6.96295262894,9.99223217988
7.24311328712,11.0926059723
6.59526725221,11.0838867667
7.01524648995,8.39840714692
6.46050584948,11.0675448888
6.79075712747,8.29510747535
6.68780178554,11.359600725
6.97746216248,8.8994700727
7.3489910764,9.89191327852
6.64498585168,9.8080368346
7.30628462927,9.62064587823
7.15594094668,7.77662047303
6.39631233117,11.4947285563
7.1624188976,8.92596712361
7.49273084053,9.03884984376
7.19869848644,9.00157063621
6.30676516778,10.6517128294
6.63682647886,10.9974695497
6.8771269367,11.455846216
7.24824194416,7.50471192356
6.80081218185,9.52974747506
7.457166242,7.64729243139
7.01982325739,9.53982143148
6.69878975981,9.16674000997
7.29141760934,9.52758349649
6.37621442874,7.28960735788
6.39405167827,7.3785338457
6.8991392512,7.42498310139
7.2681160985,8.79341309162
7.19186111862,9.83106196812
6.56911819044,7.20381439515
7.45304904941,12.0715926866
6.96968312183,11.0756866315
7.11726937669,7.58159281844
6.86783868241,9.32235392473
7.22428669116,10.5009681318
7.61676436567,8.95300446392
6.64055087417,11.6271209809
6.57323663429,7.70017765734
6.85016859551,8.1342762656
6.89617796449,8.70334060744
6.7982099936,10.5437646593
7.44123132243,8.41525729238
6.7885202402,12.1299797322
6.8550807975,10.1716105466
6.51935309429,10.7379517569
6.83853131147,11.7105595455
6.75809227974,8.95734548453
7.15295245714,7.21364227886
6.50536695575,10.6446033161
6.79926830314,10.7686662689
6.57451749851,8.06868236057
7.49277369683,11.6461087063
7.0429476994,7.22736902018
6.40198639224,11.3079459252
7.48193256596,11.7214926146
7.32907300169,8.679930398
7.49146118959,10.7852258033
6.65146541618,8.39522662325
6.63478094094,10.7456050366
7.1162233891,8.42099868098
6.69727806605,8.52089245016
6.89675028363,11.6470321217
7.32167169081,8.89056486252
6.99114272213,10.9432484828
6.3651193546,9.84657963089
7.19344010042,12.0008484521
6.61449835979,11.7614415806
6.81519771216,9.16280574903
7.0920935294,10.8228947917
6.71543978108,9.75337715268
6.27761216849,7.19268291619
6.94306169063,8.38130062636
7.35647930986,10.6801793288
7.12074473463,7.88994601641
7.20992020423,10.0956274037
6.84132868604,8.93242527751
6.92509568893,10.2644955453
7.43163527676,8.21483368331
6.47152694985,7.22655589259
7.22521640909,9.3773568702
6.45485679075,10.2541133413
7.32277565261,11.2656910878
6.38972599652,9.4839694899
7.10556951511,10.6527534481
