X,Y
9.61679883949,12.0705163994
10.0759493887,12.1960577251
8.87676160241,9.47231474314
9.7454560613,10.4767333953
9.20516492084,8.93913579634
9.88913000952,8.93911806041
9.56020231807,11.8988436179
9.73084264189,11.0544533841
8.9837474964,10.7648418737
9.9674759659,10.2110508906
8.89564585649,10.7384758504
9.76110069083,11.7032935357
9.82919434843,11.323247504
9.25436174514,9.13200493096
10.0702740845,8.53666273753
9.16726987506,9.33269359837
8.86751831898,8.32437676156
9.26213936717,10.5958077027
9.69775710352,9.34830280271
9.90402895586,8.38681073585
9.20783311695,10.3017889083
9.53981548286,10.0572725421
9.25194275625,11.6825961541
10.1895243837,9.25813190915
10.0518281678,12.6327512635
8.91532188466,12.7773092223
9.07997935713,12.1771753732
10.1034430468,9.8250125359
9.74932417798,8.46133321662
9.82192228292,13.1191079413
9.31617334716,10.498217462
9.96886838142,9.85758904469
8.95800353299,11.8939120185
8.88655773838,11.0589713625
9.83877793792,12.0202126393
9.53175165672,9.50558246323
8.87615712962,11.5063874445
9.27608646431,13.0710152457
9.49469797418,9.86374698197
8.85945424066,12.7813226937
9.11414391052,12.7661132995
9.89550521297,13.0527520494
9.03106775349,10.8871900664
10.1618448297,11.0641392669
10.0744461995,8.41227029352
9.00847052048,9.23601548906
9.22844929476,11.9385451195
9.1428367568,11.88255866
9.70233629304,9.11247146831
9.61535105946,9.38268008733
9.44356929648,9.39372687194
9.72999318017,10.8294886872
9.87451419212,11.5706642954
9.98929064879,8.96004344378
9.50015718,10.2935955521
8.95835174044,8.24944154583
9.51273035035,10.166383252
9.9001372565,10.4099516114
9.88853985072,12.7467661488
9.26903990769,8.52659001304
9.14652644639,10.199824804
9.4151923198,9.46624863368
9.29671469493,9.67061075511
9.5092754029,9.03728647441
9.44499291885,13.14801118
10.0115215796,10.2580161661
9.61888597602,9.27174541527
9.53694060807,10.631252897
9.87670419202,12.8313088528
9.40999170382,9.82341165855
9.92440783942,8.72483605055
9.61266492399,12.3451733216
9.73473778783,12.3192083113
9.20370724469,12.6176524349
8.88076070536,12.5232466493
9.27415142806,11.5858583324
9.98426868959,12.1827549309
9.13490477452,11.3108152744
9.05476038514,11.9221402121
10.1194541648,11.6604830396
9.94881906712,11.8374185752
10.0268077066,9.7582870585
8.99776441132,12.0364975269
9.99056740152,13.0577744331
9.79384958227,10.1321733615
9.77445602468,8.64569671587
9.66299407576,11.7697930812
9.64998829262,11.2651129843
8.95532062774,10.821698179
9.23439958185,10.6839603629
9.04843595231,8.38894310649
9.83007387604,10.7246054612
9.04913122998,12.7385477612
10.1314738596,12.4620836687
9.37369335241,12.4426910445
10.0096781938,11.0801881035
8.95994296223,9.43198410209
9.79349436993,8.90045694107
9.9792476709,12.7001367234
9.08209338413,11.1270025855
9.20250092763,9.89328797793
9.52686879114,10.40717763
9.73570785843,9.88597108933
9.61885424973,9.17119523542
9.49441765513,11.6029097294
10.0418627159,10.5122369358
9.09300158903,9.60380701427
9.45261286177,11.1402275164
9.26067540941,12.1729518549
10.1324264509,11.7527094541
9.83209086929,12.693525457
9.31498865381,11.9672344591
8.96927585724,11.1454045812
9.36661276264,10.3913270623
8.95725688403,9.67205007296
8.89394187663,9.82837230242
9.74468017887,11.2444295901
9.28983485776,12.4776444803
9.44883877149,8.56379730972
9.1139848397,11.2199856317
9.21300546792,8.84013397023
9.70472384745,12.8001210819
8.86105086711,8.67444638047
9.11703698397,9.82991681211
10.0214928473,10.7487067253
9.8809768001,10.1722983084
9.11642556968,8.55598122108
9.03488071599,11.2145158071
10.1114838866,9.980664484
9.67376890561,12.6795985033
9.14241081919,8.34388307643
9.49394942738,8.64791969855
8.92306564599,9.97227208661
9.4386027382,10.682654621
9.25726349084,10.9877125487
9.61020719115,8.65972014062
9.92450565798,10.2887965415
9.66971562164,11.1580399004
9.40163186542,9.02245528619
9.28417024337,8.75698154761
9.31464558624,13.1972510495
9.13714256334,11.4487875672
9.21965288318,11.8810810744
9.62610964315,10.0301914388
9.82465368153,13.0396878406
9.7913666334,9.36946859684
10.0620672464,9.89765321646
9.93578504517,11.9669351157
9.54875921042,12.8630852584
9.54522591321,12.4415094125
9.74514673619,8.55645921501
9.32734100038,11.2364505462
10.0084956776,8.7796167305
9.54979129256,11.7493298432
9.96567903064,9.1601737532
8.95085719575,10.6372948022
9.27588095578,12.6969398554
9.48869119225,11.8126452743
9.5998953128,11.6787552613
9.49558048169,11.4099673393
9.31906586522,11.6484250752
9.13967465874,10.8759227834
8.9904579622,12.2374752232
9.03197047959,9.40296427438
8.85533432756,8.49763029336
8.8792309171,10.2537953873
9.46364697844,9.63083857241
9.05668650704,11.4723844831
9.73697847962,10.7407377109
9.43066201579,10.0744848053
9.13074534868,11.5259135665
9.44832478227,11.9267690186
9.95217265065,12.9853344236
9.93850581264,9.28923238625
9.77676486264,12.612395809
9.93204043617,11.2333009775
8.98381431189,10.419111905
9.09050924084,11.3890380909
9.54295538163,11.0410906606
9.82153907363,12.1430972326
9.17510142059,12.1336105718
9.5949367678,9.44745967439
9.03613485937,12.1211099861
9.37083687824,9.34412807876
9.26791555435,12.4098625899
9.55710732658,9.9485208919
9.92867030887,10.9413611361
9.2252041283,10.8577424648
9.8861095602,10.6698656353
9.73610813432,8.82560813153
8.9766898333,12.5453347725
9.74197457153,9.97497724037
10.0722374001,10.088003588
9.778203916,10.050604871
8.88700785424,11.7017954924
9.21714709516,12.0479417193
9.45703054817,12.5061800967
9.82836398946,8.55363082569
9.38072839553,10.5790453534
10.0372657091,8.69627208416
9.59966726616,10.5893068537
9.27876356279,10.2162503731
9.87110692834,10.576827142
8.95646138462,8.33848885589
8.97429282218,8.42741768286
9.4793518123,8.47387756462
9.84773963837,9.84246204674
9.77187876239,10.8806321552
9.14934869283,8.2526970561
10.0332134992,13.1223057767
9.54917347217,12.1252708077
9.697452764,8.63058506846
9.44790348695,10.3717018301
9.80418053866,11.5501111859
10.1963599344,10.0019259129
9.22000375286,12.6773841248
9.15343718908,8.74907490799
9.43027780944,9.18320254632
9.4759281427,9.7523516954
9.37831412934,11.5934589705
10.0210350818,9.46435323311
9.36779407751,13.1802662771
9.43517448082,11.22111609
9.0988195821,11.7876658501
9.41810392172,12.7613445802
9.33793328955,10.0068328121
9.7331437235,8.26252346837
9.08496840575,11.6941097538
9.37892059594,11.8182490565
9.15471422305,9.11757519897
10.0716052021,12.6959941116
9.62314345701,8.2762540508
8.98246784091,12.3591713824
10.0611297066,12.7714300302
9.9087413599,9.7291506265
10.0709576268,11.8351123247
9.23144222318,9.44418852185
9.21460744329,11.7952149313
9.69603226111,9.46999822367
9.27725941925,9.57000500463
9.47624818258,12.6977485415
9.9012596963,9.93962975689
9.57053112535,11.9927289127
8.94521476856,10.8962534275
9.77350394596,13.0518822216
9.19454281167,12.811628342
9.39517790499,10.2123873281
9.6717731523,11.8718490651
9.2957789288,10.8020071699
8.85785476259,8.24156577964
9.52277622271,9.43026721309
9.93569053117,11.7293729884
9.70089670471,8.93893169803
9.79025295054,11.1451164183
9.42106353432,9.98155609029
9.50516270026,11.3140160904
10.0115448336,9.26391637911
9.05176376659,8.2754349508
9.80488107504,10.4265425553
9.03508367274,11.3035643823
9.90134523853,12.3162855746
8.96990116459,10.5338750405
9.68533553213,11.7018183247
9.54359870033,11.1359156019
9.32509041256,13.0063638317
9.12821471052,9.44127923299
9.67250576168,9.96739530379
9.89229346835,9.05568021563
8.97692096874,10.9766599009
10.0066006677,9.65016274934
9.92222935838,11.0927923891
9.88238592594,11.1434093696
10.0209050981,12.9969705124
9.34039504156,9.42593309993
8.89075343669,11.9478941323
9.70623542043,10.0213961331
9.65471706117,8.56661952843
8.89452897441,11.822759168
9.13792702598,8.63216052855
8.95391458719,11.5671410818
8.90158149252,8.27167387147
8.95865470268,10.0595105946
9.94174519047,13.1448500102
9.98905121684,12.3470892327
8.98069430605,11.6495378748
10.021495085,11.2819029139
9.57894192731,12.5354655652
9.25970692933,8.37116688833
9.00017921311,11.3990995841
9.68413756493,10.5602832506
9.10627460653,12.2596530311
8.87296556009,11.2849712139
10.0096935848,12.9221385486
8.88565847981,11.2078435423
9.30685653602,11.7580274076
9.79903689154,12.253327273
10.0459829338,10.0319467435
9.04927623367,12.4495804634
10.1622398927,9.78205503351
9.83966731955,9.17263165591
9.70881193078,11.5266102586
10.0869151017,8.98673788985
10.1113868068,9.3906591507
9.38734577867,12.341399268
9.88786833482,10.8916391033
9.84940130182,12.9506053372
9.5896970486,11.8081441604
9.078106239,10.7995516393
9.65758457551,11.9826497846
9.30296340095,9.93182110957
9.62306185273,12.8432652742
9.4640027177,8.34744474509
9.95864583734,8.86158611161
9.39414271666,10.8037639048
9.17216157807,11.9537723379
10.0453525121,10.175627348
9.52236056118,9.20931396611
9.89995612128,11.4922372091
9.05239062082,12.3067975442
9.090416379,10.3384106748
9.47826865583,10.8561329087
9.29238797816,11.8611457902
9.41938193896,11.7083412422
10.1069622476,9.26951673248
9.11434870091,12.0983178541
9.01060701081,9.85138940666
9.95073597255,11.1505795273
9.31696465629,11.3170396318
8.86057932052,11.4317655342
9.91930668005,12.4318612765
9.26938717742,9.33355599016
9.03829438243,8.57872709168
9.01675044037,8.93760325133
9.44535828953,8.82135037796
9.44689288905,13.0138341839
9.53098157553,13.1865286282
10.1394528991,9.6821374255
9.38733118745,12.1938495588
9.89381217247,12.1636519971
10.0997030178,11.2414854854
9.16680291917,9.97479245864
9.19464421879,10.0548053841
9.37759860468,12.9736924604
8.86507827265,8.59373845965
9.7686210644,10.2196828514
8.87941831881,10.9537542567
9.68412409905,12.2616845704
9.36982584771,11.1359986542
8.87717271665,12.8549249098
10.1653231316,9.5239011157
9.04265459302,10.1413730225
9.96397182691,8.26667096827
9.61992230767,12.9131259187
9.72882416903,10.1375286205
9.62290263799,13.1695547993
10.2122982951,9.63320082626
9.95417682584,10.594802314
9.16528936802,12.6604897969
8.88252504057,10.4711446038
8.97803053372,9.75000109753
8.94707240968,8.6475998036
9.08394373427,10.0313743986
9.48321849645,9.99860170318
9.87070035894,8.63407347725
10.1658348928,10.0832379899
10.0396771213,11.4200826579
9.15694427846,9.51236100575
9.97598389714,12.2760171698
9.09910564695,12.686505976
9.06417095554,12.607522235
9.20647123783,12.5288458329
9.99182355108,8.45731459691
9.45530520169,9.11846836752
9.36016501722,12.703630182
9.65815743932,9.81635329816
9.34937191722,9.81737767633
9.63913352259,12.4596062622
9.28662942847,9.50121589375
9.79462733828,9.44530236844
8.98281592902,12.8272717311
9.94762443944,11.4284362165
10.0603062746,9.33706044856
9.72919084212,10.3794470228
9.54487411898,10.9241043145
9.02840081702,13.1710998397
9.99313882863,10.4457309999
9.68698708343,9.59547704732
9.40210220838,8.26150637944
9.16875243398,10.4408491834
9.05007397366,10.2369052798
9.53628003199,10.523431028
8.96554134345,11.4851803175
9.70780346281,13.1053665041
9.60485494405,11.5653347839
9.79896265014,8.97601565214
9.05721514201,8.76183568139
9.54137557428,9.34104355301
9.65410781087,10.879289203
9.31073963974,10.8817170299
9.21919647079,10.7640984043
9.45129329345,12.9114400834
9.75104804657,9.77649711646
10.1633519205,11.8515874581
8.99251444052,8.82903697941
9.78506984187,10.6492737807
9.43459611049,11.3809175972
9.48081275953,12.0490113617
9.83029715859,10.8778710622
10.0231927159,12.0500979409
9.22586243642,9.77634121827
10.0130230863,10.9695324387
9.16554135588,10.5471054147
10.0838567499,8.27703681441
8.98193100208,9.54912404887
10.0047386573,11.5458004751
8.93430279977,8.52904901046
9.16492030668,9.39846444122
10.0151552338,8.36455666863
9.40906222722,12.6098769039
9.07684649667,12.8421195071
9.84725591347,11.8915420618
9.75791063803,13.2131495831
9.38044090958,8.92513117389
8.87952451746,13.0780876064
9.87439900964,9.39927558835
10.028697772,12.5729124286
8.8885527506,12.1702193339
9.24999182788,11.3435792848
9.95076774074,9.44555976605
9.63926315723,9.89961960843
10.0472566184,10.623120497
9.9738750919,9.35948664621
9.20794322781,12.8930067592
10.1151653559,12.5575206296
9.28714049534,12.9521771484
9.95587145427,12.5413406062
9.48774675019,10.779798651
10.2130678574,9.81211618491
9.93477637871,12.8909309509
9.60147833537,8.48488061878
8.94493146714,13.0410132225
10.1690713313,11.4315071171
9.74075943902,10.9532535361
8.94006129361,11.3350646985
9.94616968431,10.5130948672
10.0324289823,8.62228083187
9.20087530246,12.27634585
9.50060145642,12.5978573852
9.9536786382,11.336573622
9.6161958302,11.0863442937
9.80117557051,12.383957209
9.32304727511,13.1369574439
9.85103768521,11.056065912
10.1917911656,11.6268240348
10.1161054172,9.61972533559
9.58198276614,12.6442179559
9.93304373805,11.0181304463
9.06950470619,10.4263062571
9.83479432159,8.4690381079
9.23658342041,8.44452823393
9.73119949702,9.02780064916
9.62676956565,8.86349860435
10.045401203,11.6318662395
9.2885993776,8.91299479963
8.9138650258,13.1697071439
9.79472232819,9.66628251614
10.2047475598,11.7009266293
9.39290519158,10.3216878458
8.88365270972,9.37263847149
9.67340302973,8.3891829258
9.27419937782,12.8714846955
9.17224709894,11.6152350575
9.51789068835,12.9848434229
9.33875576317,9.2257108801
9.04232016814,11.0411420453
9.18813962777,10.9475865631
10.0990345046,11.0231474647
8.9586031359,13.0994523357
8.96705041994,10.1978059663
9.3411962998,11.4004160998
9.31932367072,10.7038447387
9.57988200837,9.8514840968
9.13753301359,10.1093230225
9.79750392077,9.54330748203
8.86241654305,11.1440807816
9.461195276,12.391810718
8.87687617125,11.5989138353
10.1097508963,12.8409643342
9.59323960603,12.9883800283
9.72269757493,9.2257137035
10.0338998003,11.9601626519
9.23157265992,9.52107412361
9.63100163824,10.995114002
9.85926410477,11.6580586225
10.1049020231,9.0954369152
9.6614826797,9.71291082285
8.8630451531,12.4603635122
9.24002274656,11.4563242027
9.10042420606,8.98020551272
